no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,288.6412048,249.9748301,166.0128784,166.0067368,78.17277312,1,down,-11.84013383,-7.768196856,0,0,0,0,0,0,1
1,255.7469177,210.1249123,127.2938919,127.2942638,92.86763668,0,forward,11.15320175,13.04775976,1,121,296,243,479,0.9171018,1
1,309.1655731,280.1206684,161.9508743,161.950779,91.49405956,0,forward,8.013221643,2.836668564,0,0,0,0,0,0,0
2,303.0398369,251.2281347,146.4541435,146.452961,80.14256358,1,left,-10.46736663,-10.28541852,0,0,0,0,0,0,1
1,303.0398369,251.2281347,146.4541435,146.452961,80.14256358,1,left,-10.46736663,-10.28541852,0,0,0,0,0,0,1
1,282.7880859,232.8093981,184.2702866,184.2602062,65.14360905,0,left,-10.7079451,-10.17873907,0,0,0,0,0,0,1
1,274.0963364,225.0709844,204.2636871,204.2462254,69.12841201,1,down,-15,10,0,0,0,0,0,0,1
1,293.6457253,247.2039056,162.8265953,162.8256226,67.10323691,1,down,-15,10,0,0,0,0,0,0,1
1,303.4941864,250.7823491,145.6328583,145.6322193,77.3760438,1,down,-15,10,0,0,0,0,0,0,1
1,295.8559608,252.9993748,164.6598244,164.6536732,78.46891284,1,left,-8.332732293,-10.2615016,0,0,0,0,0,0,1
1,302.2749329,250.9889865,144.3911743,144.3903065,73.02343249,1,left,-8.044177696,-10.36500424,0,0,0,0,0,0,1
1,298.3644295,257.9164529,175.4703331,175.4632187,78.62033248,1,left,-9.315223147,-14.69400496,0,0,0,0,0,0,1
1,206.4519882,194.4772696,132.3886108,132.3888588,88.80753517,0,down,-15,10,0,0,0,0,0,0,1
1,198.0117798,181.9823909,129.8796844,129.8798561,90.78816175,0,right,10.47490774,26.16314838,0,0,0,0,0,0,1
1,203.4053993,195.304842,138.5814095,138.581686,89.01566267,0,down,-15,10,0,0,0,0,0,0,1
1,198.640976,183.1390596,128.2290268,128.2292747,91.95947051,0,down,-15,10,0,0,0,0,0,0,1
1,192.747879,180.3053474,140.9682083,140.9682655,85.62390208,0,right,8.808054026,28.04594008,0,0,0,0,0,0,1
1,225.7828331,226.3267064,144.5633888,144.5636272,92.53542423,0,right,8.192236709,22.75466862,0,0,0,0,0,0,1
1,220.5165291,205.8937764,138.8397408,138.8402081,92.35090017,0,right,13.18566725,27.84739815,0,0,0,0,0,0,1
1,308.550415,276.5210438,161.088295,161.0882378,92.05664992,0,forward,7.334623178,10.56396285,0,0,0,0,0,0,0
1,383.8442993,382.5433564,137.5093842,137.5092888,84.45581198,0,down,-15,10,0,0,0,0,0,0,1
1,383.009758,390.3256083,142.7869034,142.7865171,71.46846652,0,down,-15,10,0,0,0,0,0,0,1
1,364.8168564,365.3383851,140.6481552,140.6478882,71.40324712,0,down,-15,10,0,0,0,0,0,0,1
1,364.8168564,365.3383851,140.6481552,140.6478882,71.40324712,0,down,-15,10,0,0,0,0,0,0,1
1,362.3550797,361.3325429,141.8205643,141.8202496,80.24573922,0,down,-15,10,0,0,0,0,0,0,1
1,290.0572968,303.6959219,169.5354462,169.5294428,80.4503262,0,left,8.256653497,-16.08424143,0,0,0,0,0,0,1
1,308.250351,278.2147694,158.6701202,158.6700439,92.66372323,0,forward,7.730469426,8.281718304,0,0,0,0,0,0,0
1,307.8917694,276.6091061,163.2824707,163.2823563,92.14141369,0,forward,7.314666131,10.57730718,0,0,0,0,0,0,0
1,232.8853607,273.5721874,134.2791367,134.2790794,95.60623765,0,forward,11.07159543,14.19518406,1,252,436,360,480,0.619635761,1
1,307.8490448,262.477026,143.3403778,143.3399391,67.80946255,0,forward,8.717344183,-2.283821509,0,0,0,0,0,0,0
1,307.7592278,220.9525394,148.217411,148.2171822,91.89991951,0,forward,26.5453609,-5.096330168,0,0,0,0,0,0,1
1,207.6442337,245.2790165,142.5213623,142.5215721,70.86420059,1,forward,10.95339306,10.46056267,0,0,0,0,0,0,0
1,307.7584076,273.7919998,170.492897,170.4881573,90.9263134,0,forward,7.703535499,-3.429492611,0,0,0,0,0,0,0
1,307.3262024,274.3197727,163.0116653,163.0115318,92.61268377,0,forward,8.372262275,2.998132202,0,0,0,0,0,0,0
1,307.2536469,283.9196777,149.5254135,149.5253277,92.08192229,0,forward,7.066006005,8.045870951,0,0,0,0,0,0,0
1,340.8830261,279.5644855,153.9197922,153.9197159,81.44314289,2,forward,10.88870365,1.891125302,0,0,0,0,0,0,0
2,250.4957199,139.6838879,145.8140945,145.8139229,89.34311271,2,forward,10.88028417,-1.788258369,0,0,0,0,0,0,1
0,0,0,0,0,0,1,forward,10.85483832,-3.169168873,0,0,0,0,0,0,1
1,307.2381401,274.1309738,169.0459633,169.0415668,92.15016365,0,forward,6.01990669,10.07981647,0,0,0,0,0,0,0
2,262.0671463,169.9394393,163.0960464,163.0880356,65.91763496,2,down,-15,10,0,0,0,0,0,0,1
1,281.9775772,155.2822685,164.1047668,164.097662,66.49206281,1,down,-15,10,0,0,0,0,0,0,1
2,211.2229538,135.2345204,294.9713516,294.9506664,59.28889513,2,down,-15,10,0,0,0,0,0,0,1
1,279.303875,186.4186836,137.4779701,137.4773026,69.97380257,1,down,-15,10,0,0,0,0,0,0,1
1,262.5336456,182.7575469,152.6557159,152.6538277,56.33707643,1,down,-15,10,0,0,0,0,0,0,1
1,260.731411,179.9296499,142.2009468,142.1998501,78.83788347,1,down,-15,10,0,0,0,0,0,0,1
1,267.9479408,180.8486676,138.0771065,138.0747128,61.90621257,1,down,-15,10,0,0,0,0,0,0,1
1,267.7456665,196.6955876,146.4254761,146.425066,92.36264229,1,down,-15,10,0,0,0,0,0,0,1
1,274.076519,197.6442838,152.23032,152.2287083,72.2320199,2,down,-15,10,0,0,0,0,0,0,1
1,248.8255692,191.1614442,134.5220184,134.5220089,81.88089132,1,down,-15,10,0,0,0,0,0,0,1
1,219.3089104,216.7374015,146.2925148,146.2927151,92.76126623,1,right,11.60513281,19.62764848,0,0,0,0,0,0,1
1,231.2666702,234.8571968,150.2151108,150.2154922,93.11593771,1,right,14.95061453,20.70160519,0,0,0,0,0,0,1
1,236.191597,237.6079893,149.1510391,149.1514921,94.45822239,1,right,12.35359181,19.11023135,0,0,0,0,0,0,1
1,236.9001007,236.7807102,146.7111206,146.7115688,93.73227954,2,right,13.77698909,17.65001078,0,0,0,0,0,0,1
1,214.758625,217.5618195,148.4939766,148.4943008,91.62806273,0,right,14.04561949,19.47394619,0,0,0,0,0,0,1
1,306.9356918,225.9265423,122.8105927,122.8108692,96.16268873,0,forward,5.978622051,2.633191934,0,0,0,0,0,0,0
1,335.4013062,346.14743,163.3201218,163.3198071,86.97835803,0,down,-15,10,0,0,0,0,0,0,1
1,350.5791092,357.2477889,150.6225586,150.6222153,85.85090637,0,left,14.86782922,-22.08448148,0,0,0,0,0,0,1
1,343.9624023,352.5631308,158.4628296,158.4623909,87.47859001,2,left,13.51997945,-19.16391986,0,0,0,0,0,0,1
1,341.3838196,352.3543263,160.6515884,160.6511879,85.62933207,1,left,13.58070988,-20.00405834,0,0,0,0,0,0,1
1,323.5275269,328.7681771,144.3826675,144.3824387,84.92671251,1,left,15.26723767,-15.9021374,0,0,0,0,0,0,1
1,306.2839508,270.9517193,163.3672714,163.3669281,91.26523733,0,forward,8.782030169,8.92376178,0,0,0,0,0,0,0
1,305.7684326,277.0766544,160.872879,160.8727455,93.15103292,0,forward,6.528922952,10.94885531,0,0,0,0,0,0,0
1,257.8105927,224.3966961,128.1009674,128.1012154,94.34736371,1,forward,10.69831684,13.62662557,1,202,400,333,480,0.7897681,1
1,305.5161476,275.8287907,168.5088921,168.5045815,92.48253703,0,forward,6.104065836,11.90503064,0,0,0,0,0,0,0
1,146.9794655,189.6374858,431.2813568,431.2943745,63.0664289,0,down,-15,10,0,0,0,0,0,0,1
1,140.1467419,176.8080402,412.5712967,412.5724983,53.2972455,0,down,-15,10,0,0,0,0,0,0,1
1,141.0225868,170.6320429,382.3227692,382.2856522,53.1514585,0,down,-15,10,0,0,0,0,0,0,1
1,94.52141762,187.1481085,485.0019455,485.0051308,59.02225971,0,down,-15,10,0,0,0,0,0,0,1
1,102.798214,142.7161074,442.591629,442.5815964,68.81752014,0,down,-15,10,0,0,0,0,0,0,1
1,135.5737972,162.57846,358.9284515,358.855505,51.02451444,0,down,-15,10,0,0,0,0,0,0,1
1,137.9140854,167.3479033,384.5624924,384.5498085,59.38593149,0,down,-15,10,0,0,0,0,0,0,1
1,126.3969898,152.9832387,398.5951996,398.5782051,62.81291246,0,down,-15,10,0,0,0,0,0,0,1
1,128.3610535,145.767746,382.6308441,382.6122379,62.25417852,0,down,-15,10,0,0,0,0,0,0,1
1,169.6064758,179.1735506,340.9383392,340.9110832,63.04825544,0,down,-15,10,0,0,0,0,0,0,1
1,305.4712296,279.0338802,157.3155212,157.315464,92.22121835,0,forward,7.514608009,6.83605015,0,0,0,0,0,0,0
1,303.3340836,285.7629037,168.8797379,168.8783455,72.00515866,0,down,-15,10,0,0,0,0,0,0,1
1,278.358326,273.5099292,181.2624168,181.2610531,70.05906701,0,down,-15,10,0,0,0,0,0,0,1
1,305.2099037,233.0850506,148.4798241,148.4798813,94.33018565,0,forward,13.70188521,4.949162371,0,0,0,0,0,0,0
1,299.5263672,232.7977491,174.9178314,174.9122715,83.40799212,0,left,4.409078184,-22.88667385,0,0,0,0,0,0,1
1,312.7485847,257.1119523,172.0441628,172.0393181,87.87212372,0,left,3.106961589,-26.55460438,0,0,0,0,0,0,1
1,273.366375,220.2618623,175.9832573,175.9783173,86.19058132,0,left,-2.597898589,-12.90788182,0,0,0,0,0,0,1
1,266.5323257,200.9374165,192.3016739,192.3013401,58.77181292,1,left,-4.752623897,-11.93076727,0,0,0,0,0,0,1
1,255.8208847,206.9746614,169.2803955,169.2800331,76.32148862,1,down,-15,10,0,0,0,0,0,0,1
1,256.8920517,192.2577453,151.4336777,151.4327431,54.6521306,1,down,-15,10,0,0,0,0,0,0,1
1,248.5411644,177.3052621,143.8678932,143.8678551,66.38706923,1,down,-15,10,0,0,0,0,0,0,1
1,104.6304417,7.44541887,302.5197983,302.4817657,51.66704655,1,down,-15,10,0,0,0,0,0,0,1
1,259.2820168,235.4185749,143.8522911,143.8523197,85.10984778,2,down,-15,10,0,0,0,0,0,0,1
1,304.5586014,273.1200886,163.1029129,163.1028557,92.96320081,0,forward,7.160371733,14.4245621,0,0,0,0,0,0,1
1,304.1719627,267.1981716,165.9561729,165.9516335,91.32293463,0,forward,8.224269633,9.613673467,0,0,0,0,0,0,0
1,304.1596031,275.7257366,166.6174889,166.6135025,92.76170731,0,forward,5.126961922,14.68832543,0,0,0,0,0,0,1
1,304.104023,270.436678,170.7603264,170.7599258,92.23231077,0,forward,3.82271663,-2.087600107,0,0,0,0,0,0,0
2,300.436821,278.0559898,151.4650726,151.4646435,92.77608991,2,forward,10.46089849,-1.722033033,0,0,0,0,0,0,1
1,303.8788605,281.2896252,157.8871536,157.886982,93.24072599,0,forward,4.723676228,8.369059185,0,0,0,0,0,0,0
1,303.5002708,339.8462915,185.6261253,185.6185484,91.56499505,0,forward,1.43020561,-0.945043761,0,0,0,0,0,0,0
1,260.5487633,235.211637,170.3597832,170.3550911,90.21862745,0,left,-0.923788751,-11.58671428,0,0,0,0,0,0,1
1,303.2743073,285.6731701,148.4215164,148.421402,93.07354689,0,forward,7.172284399,14.92498265,0,0,0,0,0,0,1
1,278.1321144,285.0763607,149.3821907,149.3823624,80.11915088,0,forward,10.36752205,12.9768075,1,94,281,244,478,0.866600454,1
1,219.9794579,223.2094598,121.1053276,121.1054134,91.77930951,2,forward,10.34331637,14.01512511,0,0,0,0,0,0,1
1,302.9787636,234.8076153,156.5550423,156.5550041,94.17546391,0,forward,11.5976076,4.456778058,0,0,0,0,0,0,0
1,310.1026154,303.0770803,181.0811996,181.0730267,86.74122095,2,left,0.271093867,-10.12881284,0,0,0,0,0,0,1
1,376.2263107,346.000297,151.7394257,151.7388439,86.50268316,2,down,-15,10,0,0,0,0,0,0,1
1,385.643959,352.8100371,154.6022415,154.6012115,85.76008081,2,down,-15,10,0,0,0,0,0,0,1
1,379.9194336,349.3883062,159.3110657,159.3102264,81.91064,2,down,-15,10,0,0,0,0,0,0,1
1,375.042305,340.8925271,158.8571548,158.856554,83.59988332,2,down,-15,10,0,0,0,0,0,0,1
1,370.7011032,348.4336543,163.3297729,163.3291912,81.21827841,2,down,-15,10,0,0,0,0,0,0,1
1,393.3168793,350.5003333,142.5733185,142.573328,86.65521741,2,down,-15,10,0,0,0,0,0,0,1
1,384.6739197,348.6767221,152.9969406,152.9966354,83.2020402,1,down,-15,10,0,0,0,0,0,0,1
1,367.4169922,341.4771342,156.0995483,156.0985851,86.15764976,2,down,-15,10,0,0,0,0,0,0,1
1,214.4511986,176.1091781,144.7402382,144.7404957,91.57646894,2,right,7.018051631,27.32844981,0,0,0,0,0,0,1
1,173.8084412,143.1645108,152.4259949,152.4261189,93.03264022,2,down,-15,10,0,0,0,0,0,0,1
1,302.7431488,281.1710358,152.5009918,152.5007915,93.2479322,0,forward,6.555014987,6.339753317,0,0,0,0,0,0,0
0,0,0,0,0,0,0,forward,10.30933761,10.28537407,0,0,0,0,0,0,1
1,263.0991173,200.9006,160.2654457,160.2652073,95.82626224,0,forward,10.25011443,3.213090834,1,133,228,286,479,0.896922588,1
1,302.3615265,279.8950362,179.8117828,179.8067093,88.11620474,1,forward,-0.708018931,-9.122871821,0,0,0,0,0,0,1
1,319.0122795,180.2776146,159.2170525,159.216156,92.27983356,0,left,0.964359559,-10.18383282,0,0,0,0,0,0,1
1,345.6568909,200.1273823,152.526474,152.5251961,91.84659123,0,down,-15,10,0,0,0,0,0,0,1
1,355.9586716,204.3134976,140.6895447,140.6886864,94.3200469,0,down,-15,10,0,0,0,0,0,0,1
1,342.0345688,203.8079357,149.0868759,149.0863609,87.01151609,0,left,18.62536605,-24.36737958,0,0,0,0,0,0,1
1,337.1234131,202.6535607,143.2355118,143.2353687,83.9707315,0,left,15.55315491,-26.03823709,0,0,0,0,0,0,1
1,330.9129333,196.1866474,158.4698105,158.4690571,88.69016171,0,left,13.57136171,-24.5784315,0,0,0,0,0,0,1
1,338.2263565,192.8678226,143.5152817,143.5144615,91.06578827,0,left,20.03224189,-26.07328304,0,0,0,0,0,0,1
1,340.2401733,206.9763565,146.0800934,146.0788822,89.6430254,0,left,21.63994536,-23.66242284,0,0,0,0,0,0,1
1,334.0816879,196.7620849,148.7137604,148.7127399,88.42375875,0,left,14.84717804,-21.36435546,0,0,0,0,0,0,1
1,336.4374542,197.3589515,144.0802765,144.0793705,89.48685527,0,left,15.05544797,-21.80091331,0,0,0,0,0,0,1
1,308.9963913,183.5426235,160.3419495,160.3412533,90.96230268,0,left,8.813901185,-18.9233516,0,0,0,0,0,0,1
1,216.7188263,111.2148643,134.5804596,134.5804024,94.7117269,0,forward,10.20464901,-4.934726266,1,0,96,156,407,0.605867147,1
1,190.0948143,38.0360794,147.2663307,147.2662067,97.42815495,0,down,-15,10,0,0,0,0,0,0,1
1,188.2305336,36.5286255,137.6373482,137.6376629,96.46487832,0,down,-15,10,0,0,0,0,0,0,1
1,197.9389,59.5057011,131.2477303,131.2478828,95.20783424,0,down,-15,10,1,47,0,196,108,0.756766438,1
1,197.4807167,54.3429947,134.9818611,134.9820042,96.75364494,0,right,15.60024677,22.91116349,0,0,0,0,0,0,1
1,193.5266685,44.1213893,136.798954,136.7988968,97.44589925,0,right,13.05490589,22.82696306,0,0,0,0,0,0,1
1,193.645916,45.7857609,139.6235466,139.6234417,96.99093103,0,right,10.17026748,26.42669782,1,55,0,199,109,0.646069765,1
1,192.2992706,42.411108,144.3505478,144.3504524,96.67640924,0,right,12.67364102,25.62857792,0,0,0,0,0,0,1
1,197.3364067,44.8100662,136.643734,136.6436577,97.08065391,0,right,9.118213868,23.64527145,0,0,0,0,0,0,1
1,197.8837776,43.2837677,137.9911232,137.9911137,97.3672688,0,right,12.42445591,25.69145272,0,0,0,0,0,0,1
1,200.4652405,52.7001572,136.1965942,136.1967373,98.04296494,0,right,13.73523056,26.45278344,0,0,0,0,0,0,1
1,200.5286026,50.359087,142.7861023,142.7861595,96.49790525,0,right,9.788363784,24.53535365,0,0,0,0,0,0,1
1,221.3632774,231.0384202,128.3519554,128.35217,92.0048058,2,forward,10.18235463,14.61109342,0,0,0,0,0,0,1
1,302.4504852,309.3205023,160.6174469,160.6172991,87.36097813,0,forward,4.324957386,-2.835306449,0,0,0,0,0,0,0
2,310.6656075,279.4597722,152.7314186,152.7311325,92.44900346,2,forward,10.13396391,-4.814696513,1,86,222,302,479,0.726471901,1
1,302.1123505,318.5321331,142.8593063,142.8592873,81.94319606,0,forward,6.645148961,-6.563751133,0,0,0,0,0,0,0
1,302.0228004,244.6078205,132.9563332,132.9564857,95.10523677,0,forward,7.488234287,4.913601657,0,0,0,0,0,0,0
1,301.2704277,209.9582005,139.1667747,139.1666794,85.87400913,0,forward,28.97987342,-8.883444872,0,0,0,0,0,0,1
1,279.5491982,224.8362064,118.9557457,118.9556694,64.88604546,0,forward,10.08240743,4.20556605,1,151,255,349,477,0.842420042,1
1,261.3119316,248.5319924,187.30093,187.2956657,93.11240315,2,forward,-1.116298318,-9.119287049,0,0,0,0,0,0,1
1,264.5035362,300.5285787,176.014576,176.0102606,83.83153677,2,forward,10.03768791,-3.539330582,0,0,0,0,0,0,0
1,262.9345322,231.0278034,144.1072464,144.1069794,75.30860901,0,forward,10.03066135,1.132919183,1,130,232,254,385,0.646252513,1
1,301.1421585,277.7512932,179.6647263,179.6601963,91.43787026,0,forward,5.171529862,-2.578996216,0,0,0,0,0,0,0
1,283.801136,310.3881454,125.6391335,125.6391048,90.30686021,2,forward,9.955127211,11.16355882,0,0,0,0,0,0,0
1,275.9504509,215.1630044,160.9280205,160.927906,92.43869185,0,forward,9.899888583,2.962278853,1,138,247,301,478,0.889571309,1
1,301.0606003,285.0127029,148.1866455,148.1865978,91.44006968,0,forward,4.062704775,12.20079932,0,0,0,0,0,0,0
1,301.0035896,325.3252172,199.6418571,199.6274614,86.79490685,0,forward,0.843558135,-2.653955455,0,0,0,0,0,0,0
1,300.220356,213.4128571,140.8029747,140.8029556,87.18078732,0,forward,29.49678823,-7.045039763,0,0,0,0,0,0,1
1,286.5805244,301.3161564,137.1170998,137.1169853,86.22546196,1,forward,9.82406549,8.403797399,0,0,0,0,0,0,0
1,261.3659477,223.9651966,128.4811211,128.4813309,96.32844925,0,forward,9.821824715,12.70512466,1,92,299,226,480,0.879960299,1
1,210.1347351,105.4796958,140.057106,140.0568581,93.50658059,0,forward,9.819015029,-4.643954333,1,0,98,156,390,0.773437381,1
1,260.8018875,276.8290162,216.4115143,216.3912964,78.70371342,1,forward,9.817082898,1.356718912,0,0,0,0,0,0,0
1,299.5789719,313.5628796,126.5842056,126.5840721,81.90104365,0,forward,3.887328043,-7.784942607,0,0,0,0,0,0,0
2,246.4039421,138.9747405,149.8860741,149.885931,92.015028,2,forward,9.799907365,-0.810131682,0,0,0,0,0,0,1
1,299.0781212,309.9395657,135.9405327,135.9405899,81.09529614,0,forward,7.848894453,-7.469013146,0,0,0,0,0,0,0
1,298.740139,236.8450356,155.2611351,155.2611351,91.92213416,0,forward,8.735766075,11.93518515,0,0,0,0,0,0,0
1,269.036293,320.0410795,166.1109924,166.1105347,66.43004417,0,forward,9.720806443,0.996896855,1,475,82,638,371,0.92026937,1
1,298.7139702,244.9055386,180.8130074,180.8016586,86.09391451,0,forward,13.46942224,-8.217765695,0,0,0,0,0,0,0
1,298.6449242,272.5776005,178.0581474,178.0538464,91.43815637,0,forward,3.138868773,-2.83504565,0,0,0,0,0,0,0
1,248.0958366,300.0347757,163.1923103,163.1917477,53.45008373,1,forward,9.680194456,0.145416636,1,442,138,583,422,0.778360665,1
1,328.4758759,323.0176735,189.1863632,189.1746712,88.10455203,2,forward,-5.270127822,-9.073186597,0,0,0,0,0,0,1
2,302.5851822,275.181253,145.5539703,145.5535698,92.98112392,2,forward,9.664005423,-1.391211955,1,134,170,309,479,0.754965186,1
1,271.7572784,285.438509,144.9069977,144.907093,79.96864915,0,forward,9.658262283,9.859135104,1,100,282,249,478,0.862462282,1
1,222.0131302,111.3662362,134.1379547,134.1379738,94.82889771,0,forward,9.640029869,-5.249706138,1,0,98,154,403,0.618939161,1
1,298.6018944,309.6017075,109.2774391,109.2772579,81.08938932,0,forward,3.94398493,5.932690656,0,0,0,0,0,0,0
1,235.8497429,236.8863702,140.6042671,140.6045723,92.55827069,2,forward,9.615105433,14.88509565,0,0,0,0,0,0,1
1,298.0857468,324.8178935,185.5038452,185.4944515,88.90239596,0,forward,2.955738848,0.425761328,0,0,0,0,0,0,0
1,297.9906273,303.9923096,127.3027992,127.3025608,89.8897469,0,forward,5.16236014,-6.087939355,0,0,0,0,0,0,0
1,323.8195038,281.6635036,155.6001663,155.600338,84.06461477,1,forward,9.574248871,2.188152582,0,0,0,0,0,0,0
1,297.5177765,236.2339497,180.764389,180.7579422,89.74767923,0,forward,11.06980048,-5.254623197,0,0,0,0,0,0,0
1,297.4314117,283.383522,156.5240479,156.523962,93.26547384,0,forward,3.002871153,11.41292626,0,0,0,0,0,0,0
1,297.3336029,326.7193913,196.3861465,196.3731766,83.89905691,0,forward,1.373183691,-2.902634286,0,0,0,0,0,0,0
1,272.9774666,216.8201923,122.5660515,122.5661087,95.50595284,0,forward,9.530101695,3.934294165,1,107,303,237,480,0.892374396,1
1,228.1147194,122.5096059,141.8288231,141.8285465,96.23713493,0,forward,9.526400859,-2.509713761,1,5,110,169,402,0.748049974,1
1,297.2863197,301.9095826,160.5834007,160.5832386,88.20859194,0,forward,1.758260001,-2.325277008,0,0,0,0,0,0,0
1,316.4590263,278.2992268,157.8193092,157.8194618,85.25143266,1,forward,9.493839202,1.459577392,0,0,0,0,0,0,0
1,282.7865601,102.1434594,191.6213608,191.6088581,76.94626451,0,down,-15,10,0,0,0,0,0,0,1
2,282.0401192,78.288393,145.7761192,145.7754135,68.62538457,2,down,-15,10,0,0,0,0,0,0,1
1,267.8915405,65.3976917,151.2127686,151.205349,85.26143432,0,down,-15,10,0,0,0,0,0,0,1
1,272.3727798,85.6204795,147.2324371,147.2313023,86.85232401,0,down,-13.11500572,-1.76264694,0,0,0,0,0,0,1
1,270.577507,99.1802311,142.2402954,142.2395897,89.30867314,0,down,-13.64598647,-1.565819926,0,0,0,0,0,0,1
2,272.2513771,94.1831398,137.5655937,137.5640202,85.42851806,2,down,-13.32650437,-1.894246624,1,53,0,201,110,0.671126425,1
1,274.1312218,89.2971516,138.9011955,138.8998604,81.51415586,0,down,-14.91438641,-1.48007224,1,39,0,199,107,0.699001491,1
1,268.8945961,87.3794842,156.4102364,156.4027119,84.34514403,0,down,-15,10,0,0,0,0,0,0,1
1,265.4030228,93.5690976,170.4416275,170.434742,80.70878983,0,down,-15.69009695,0.256951533,0,0,0,0,0,0,1
1,268.9400291,89.5369243,150.4109001,150.4100418,86.67942882,0,down,-15,10,0,0,0,0,0,0,1
2,263.3920288,73.1808662,168.2244873,168.2124996,62.54316568,2,down,-17.8301506,1.869743863,0,0,0,0,0,0,1
2,271.6122246,82.6493263,133.3747292,133.3735943,77.54216194,2,down,-15,10,0,0,0,0,0,0,1
1,273.4783554,86.5877819,139.821434,139.8204803,78.33925486,0,down,-16.72564905,-0.978827954,0,0,0,0,0,0,1
1,265.1860428,84.5108414,167.8999329,167.8930664,83.04840922,0,down,-16.92014588,-0.223317693,0,0,0,0,0,0,1
1,267.3086357,90.6091976,130.9618187,130.961237,89.0748024,0,down,-13.27588942,-0.974677315,0,0,0,0,0,0,1
1,286.1495781,183.1129766,150.1255989,150.1254559,92.69940257,1,forward,9.444602112,-3.183685114,0,0,0,0,0,0,0
1,297.1670532,282.0102596,148.2230759,148.2231903,94.09036636,0,forward,5.418386029,11.38060902,0,0,0,0,0,0,0
1,128.5881233,160.1492905,328.6766815,328.6416721,70.01066804,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,forward,9.433494294,-4.751690189,0,0,0,0,0,0,1
1,273.9645004,280.607953,194.207077,194.1947222,72.43022323,2,down,-15,10,0,0,0,0,0,0,1
